received_tx,256,REQUEST_FOR_QUOTE,af66838428cf6b8d71c1dbdfa8cea199fc7427eae897f1d71c99726ec1153533,None,1666824660
received_tx,48,CREATE,44cfc56bf8d7f60a94482aba6d9e3cb1dd6ddff811b79f7a3227c9aecc7e1a2c,None,1666824660
before_tendermint,295,REQUEST_FOR_QUOTE,af66838428cf6b8d71c1dbdfa8cea199fc7427eae897f1d71c99726ec1153533,None,1666824660
before_tendermint,84,CREATE,44cfc56bf8d7f60a94482aba6d9e3cb1dd6ddff811b79f7a3227c9aecc7e1a2c,None,1666824660
check_tx,314,REQUEST_FOR_QUOTE,af66838428cf6b8d71c1dbdfa8cea199fc7427eae897f1d71c99726ec1153533,None,1666824660
check_tx,98,CREATE,44cfc56bf8d7f60a94482aba6d9e3cb1dd6ddff811b79f7a3227c9aecc7e1a2c,None,1666824660
deliver_tx,639,REQUEST_FOR_QUOTE,af66838428cf6b8d71c1dbdfa8cea199fc7427eae897f1d71c99726ec1153533,None,1666824661
end_block,642,REQUEST_FOR_QUOTE,af66838428cf6b8d71c1dbdfa8cea199fc7427eae897f1d71c99726ec1153533,None,1666824661
commit_tx,695,REQUEST_FOR_QUOTE,af66838428cf6b8d71c1dbdfa8cea199fc7427eae897f1d71c99726ec1153533,None,1666824661
check_tx,507,CREATE,44cfc56bf8d7f60a94482aba6d9e3cb1dd6ddff811b79f7a3227c9aecc7e1a2c,None,1666824661
deliver_tx,1005,CREATE,44cfc56bf8d7f60a94482aba6d9e3cb1dd6ddff811b79f7a3227c9aecc7e1a2c,None,1666824661
end_block,1007,CREATE,44cfc56bf8d7f60a94482aba6d9e3cb1dd6ddff811b79f7a3227c9aecc7e1a2c,None,1666824661
commit_tx,1058,CREATE,44cfc56bf8d7f60a94482aba6d9e3cb1dd6ddff811b79f7a3227c9aecc7e1a2c,None,1666824661
received_tx,49,BID,7865ead83b5d30ec2fdfa7b5d2375178f5fbdd93f37159e631d2e0cdf3df842e,None,1666824665
before_tendermint,97,BID,7865ead83b5d30ec2fdfa7b5d2375178f5fbdd93f37159e631d2e0cdf3df842e,None,1666824665
check_tx,122,BID,7865ead83b5d30ec2fdfa7b5d2375178f5fbdd93f37159e631d2e0cdf3df842e,None,1666824665
deliver_tx,559,BID,7865ead83b5d30ec2fdfa7b5d2375178f5fbdd93f37159e631d2e0cdf3df842e,None,1666824666
end_block,562,BID,7865ead83b5d30ec2fdfa7b5d2375178f5fbdd93f37159e631d2e0cdf3df842e,None,1666824666
commit_tx,608,BID,7865ead83b5d30ec2fdfa7b5d2375178f5fbdd93f37159e631d2e0cdf3df842e,None,1666824666
received_tx,34,CREATE,9e3f0e1182e493185d9756ccfdfbce686e17a0a49fa99e67c6d35d2b755c0497,None,1666824667
before_tendermint,69,CREATE,9e3f0e1182e493185d9756ccfdfbce686e17a0a49fa99e67c6d35d2b755c0497,None,1666824667
check_tx,81,CREATE,9e3f0e1182e493185d9756ccfdfbce686e17a0a49fa99e67c6d35d2b755c0497,None,1666824667
deliver_tx,454,CREATE,9e3f0e1182e493185d9756ccfdfbce686e17a0a49fa99e67c6d35d2b755c0497,None,1666824668
end_block,457,CREATE,9e3f0e1182e493185d9756ccfdfbce686e17a0a49fa99e67c6d35d2b755c0497,None,1666824668
commit_tx,500,CREATE,9e3f0e1182e493185d9756ccfdfbce686e17a0a49fa99e67c6d35d2b755c0497,None,1666824668
received_tx,22,BID,fb9b79ea198233a1fb2b6d063aed2d1bffa37b9cd0cbbc4724cc011776f19977,None,1666824672
before_tendermint,70,BID,fb9b79ea198233a1fb2b6d063aed2d1bffa37b9cd0cbbc4724cc011776f19977,None,1666824672
check_tx,93,BID,fb9b79ea198233a1fb2b6d063aed2d1bffa37b9cd0cbbc4724cc011776f19977,None,1666824672
deliver_tx,533,BID,fb9b79ea198233a1fb2b6d063aed2d1bffa37b9cd0cbbc4724cc011776f19977,None,1666824673
end_block,535,BID,fb9b79ea198233a1fb2b6d063aed2d1bffa37b9cd0cbbc4724cc011776f19977,None,1666824673
commit_tx,580,BID,fb9b79ea198233a1fb2b6d063aed2d1bffa37b9cd0cbbc4724cc011776f19977,None,1666824673
received_tx,24,CREATE,85a7f29aaeaba727306764ffdffbbec82d910eb3fbfd89e153eb552b478afb43,None,1666824674
before_tendermint,29,CREATE,85a7f29aaeaba727306764ffdffbbec82d910eb3fbfd89e153eb552b478afb43,None,1666824674
check_tx,37,CREATE,85a7f29aaeaba727306764ffdffbbec82d910eb3fbfd89e153eb552b478afb43,None,1666824674
deliver_tx,637,CREATE,85a7f29aaeaba727306764ffdffbbec82d910eb3fbfd89e153eb552b478afb43,None,1666824675
end_block,640,CREATE,85a7f29aaeaba727306764ffdffbbec82d910eb3fbfd89e153eb552b478afb43,None,1666824675
